time_sec,actual_r_ratio,estimated_r_ratio,nis_configured,nis_adapted
44.400000000000006,1.0,6.011858435053767,0.10514978785713762,0.02422114721300819
44.5,1.0,5.838474443461014,0.2506281036791587,0.05931114164332914
44.6,1.0,5.67302814701946,0.04599230930999107,0.011175789632240134
44.7,1.0,5.514414793674591,0.24264058921069884,0.060514762666324384
44.800000000000004,1.0,5.290132374437039,0.0015891775315339696,0.0004116946113054492
44.900000000000006,1.0,5.075616104911317,1.9724538163613181,0.530646419852293
45.0,1.0,4.8718024038101095,0.009596938107342691,0.0026798095087793377
45.1,1.0,4.678681171164985,0.7921965388823208,0.2294589624362152
45.2,1.0,4.492256519397048,1.535707964986594,0.4614269997003497
45.300000000000004,1.0,4.306723465341169,0.5388269874577533,0.16814790511965994
45.400000000000006,1.0,4.130461283765528,0.001025882720655507,0.0003323263032947501
45.5,1.0,3.9642426825230856,1.5740517963901082,0.5288865015847966
45.6,1.0,3.806085910797285,0.1174543017923715,0.04091452338347256
45.7,1.0,3.6545478254373602,0.11916642472262061,0.043025052206521044
45.800000000000004,1.0,3.5084829182851847,0.0175763620137176,0.006577187319499684
45.900000000000006,1.0,3.3720244333999974,1.7457973029096312,0.676311836200111
46.0,1.0,3.2390829477632823,1.3758739210062447,0.5519564316549698
46.1,1.0,3.1146196577914687,1.2408097612656304,0.5149129972462018
46.2,1.0,2.9961309831038396,0.03060768552381148,0.01313209616790653
46.300000000000004,1.0,2.8817621880685587,0.02908484070935535,0.012900747787043552
46.400000000000006,1.0,2.7719234468282377,0.3290103692838184,0.1508334659859281
46.5,1.0,2.666910593926481,0.017953833927408142,0.00850379260556334
46.6,1.0,2.5701804914150292,3.1095002221032213,1.5192104653772667
46.7,1.0,2.4764039686860095,0.05811807808213839,0.02928941032211215
46.800000000000004,1.0,2.384806209900066,0.006946676341496735,0.003612032751623225
46.900000000000006,1.0,2.297859884889623,0.06490143859153587,0.034795222739020186
47.0,1.0,2.218544261645572,3.817613473234491,2.1064289041170348
47.1,1.0,2.1431568439190576,0.0008137214888443057,0.00046178955897928435
47.2,1.0,2.07226159558761,0.7248309117644816,0.4226811026964583
47.300000000000004,1.0,2.004039150905001,0.0002622839231340652,0.00015711650696791508
47.400000000000006,1.0,1.9418646678393787,2.293778222908835,1.4090327689648905
47.5,1.0,1.8844047552233567,1.7118455847831031,1.076901214674067
47.6,1.0,1.8243736043458723,0.36338714735901395,0.23450650102865803
47.7,1.0,1.7630771745778822,0.006831503389690748,0.004528018398863256
47.800000000000004,1.0,1.7011247404828214,0.001193871273846608,0.0008135871983234784
47.900000000000006,1.0,1.6424402073132018,0.12066920113317543,0.0844848790094156
48.0,1.0,1.58447958706564,0.28598753494636403,0.20579779484596963
48.1,1.0,1.533797391373656,3.1858482949946842,2.3496796990502453
48.2,1.0,1.4889266817688818,2.3331100351984166,1.7595746916548705
